class Sort.MergeSortHybridInsertion,1000,0,3201850
class Sort.MergeSortHybridInsertion,1000,1,1268851
class Sort.MergeSortHybridInsertion,1000,2,1225658
class Sort.MergeSortHybridInsertion,1000,3,1232929
class Sort.MergeSortHybridInsertion,1000,4,1303064
class Sort.MergeSortHybridInsertion,1000,5,1424945
class Sort.MergeSortHybridInsertion,1000,6,1279970
class Sort.MergeSortHybridInsertion,1000,7,1266285
class Sort.MergeSortHybridInsertion,1000,8,1270562
class Sort.MergeSortHybridInsertion,1000,9,1195294
class Sort.MergeSortHybridInsertion,1000,10,1207697
class Sort.MergeSortHybridInsertion,1000,11,1235066
class Sort.MergeSortHybridInsertion,1000,12,1262863
class Sort.MergeSortHybridInsertion,1000,13,1223519
class Sort.MergeSortHybridInsertion,1000,14,1212401
class Sort.MergeSortHybridInsertion,1000,15,1226514
class Sort.MergeSortHybridInsertion,1000,16,1220526
class Sort.MergeSortHybridInsertion,1000,17,1249606
class Sort.MergeSortHybridInsertion,1000,18,1382607
class Sort.MergeSortHybridInsertion,1000,19,1277832
class Sort.MergeSortHybridInsertion,1000,20,1192729
class Sort.MergeSortHybridInsertion,1000,21,1047754
class Sort.MergeSortHybridInsertion,1000,22,931860
class Sort.MergeSortHybridInsertion,1000,23,954097
class Sort.MergeSortHybridInsertion,1000,24,1158944
class Sort.MergeSortHybridInsertion,1000,25,1161082
class Sort.MergeSortHybridInsertion,1000,26,1315465
class Sort.MergeSortHybridInsertion,1000,27,908339
class Sort.MergeSortHybridInsertion,1000,28,918602
class Sort.MergeSortHybridInsertion,1000,29,905345
