class Sort.QSFirstPivot,20,0,79116
class Sort.QSFirstPivot,20,1,20955
class Sort.QSFirstPivot,20,2,19245
class Sort.QSFirstPivot,20,3,17534
class Sort.QSFirstPivot,20,4,18817
class Sort.QSFirstPivot,20,5,26515
class Sort.QSFirstPivot,20,6,26514
class Sort.QSFirstPivot,20,7,17962
class Sort.QSFirstPivot,20,8,17534
class Sort.QSFirstPivot,20,9,17534
class Sort.QSFirstPivot,20,10,29080
class Sort.QSFirstPivot,20,11,18389
class Sort.QSFirstPivot,20,12,22238
class Sort.QSFirstPivot,20,13,19245
class Sort.QSFirstPivot,20,14,13258
class Sort.QSFirstPivot,20,15,23949
class Sort.QSFirstPivot,20,16,14112
class Sort.QSFirstPivot,20,17,11974
class Sort.QSFirstPivot,20,18,12830
class Sort.QSFirstPivot,20,19,14540
class Sort.QSFirstPivot,20,20,31219
class Sort.QSFirstPivot,20,21,10691
class Sort.QSFirstPivot,20,22,10264
class Sort.QSFirstPivot,20,23,9836
class Sort.QSFirstPivot,20,24,9408
class Sort.QSFirstPivot,20,25,23093
class Sort.QSFirstPivot,20,26,11547
class Sort.QSFirstPivot,20,27,10264
class Sort.QSFirstPivot,20,28,11974
class Sort.QSFirstPivot,20,29,130007
class Sort.QSFirstPivot,100,0,76123
class Sort.QSFirstPivot,100,1,74412
class Sort.QSFirstPivot,100,2,85959
class Sort.QSFirstPivot,100,3,983606
class Sort.QSFirstPivot,100,4,65431
class Sort.QSFirstPivot,100,5,53029
class Sort.QSFirstPivot,100,6,49180
class Sort.QSFirstPivot,100,7,40200
class Sort.QSFirstPivot,100,8,29080
class Sort.QSFirstPivot,100,9,34213
class Sort.QSFirstPivot,100,10,29935
class Sort.QSFirstPivot,100,11,28226
class Sort.QSFirstPivot,100,12,28653
class Sort.QSFirstPivot,100,13,28653
class Sort.QSFirstPivot,100,14,29081
class Sort.QSFirstPivot,100,15,27798
class Sort.QSFirstPivot,100,16,27370
class Sort.QSFirstPivot,100,17,28225
class Sort.QSFirstPivot,100,18,27370
class Sort.QSFirstPivot,100,19,37206
class Sort.QSFirstPivot,100,20,47042
class Sort.QSFirstPivot,100,21,50036
class Sort.QSFirstPivot,100,22,49608
class Sort.QSFirstPivot,100,23,55595
class Sort.QSFirstPivot,100,24,62438
class Sort.QSFirstPivot,100,25,20955
class Sort.QSFirstPivot,100,26,26515
class Sort.QSFirstPivot,100,27,27370
class Sort.QSFirstPivot,100,28,25659
class Sort.QSFirstPivot,100,29,19244
class Sort.QSFirstPivot,1000,0,900640
class Sort.QSFirstPivot,1000,1,1117461
class Sort.QSFirstPivot,1000,2,1055451
class Sort.QSFirstPivot,1000,3,1066143
class Sort.QSFirstPivot,1000,4,1117461
class Sort.QSFirstPivot,1000,5,984461
class Sort.QSFirstPivot,1000,6,981467
class Sort.QSFirstPivot,1000,7,1859869
class Sort.QSFirstPivot,1000,8,1090947
class Sort.QSFirstPivot,1000,9,960939
class Sort.QSFirstPivot,1000,10,913470
class Sort.QSFirstPivot,1000,11,818531
class Sort.QSFirstPivot,1000,12,811260
class Sort.QSFirstPivot,1000,13,804418
class Sort.QSFirstPivot,1000,14,807412
class Sort.QSFirstPivot,1000,15,818530
class Sort.QSFirstPivot,1000,16,804846
class Sort.QSFirstPivot,1000,17,948538
class Sort.QSFirstPivot,1000,18,813826
class Sort.QSFirstPivot,1000,19,803135
class Sort.QSFirstPivot,1000,20,822808
class Sort.QSFirstPivot,1000,21,919457
class Sort.QSFirstPivot,1000,22,798431
class Sort.QSFirstPivot,1000,23,798003
class Sort.QSFirstPivot,1000,24,809978
class Sort.QSFirstPivot,1000,25,4172625
class Sort.QSFirstPivot,1000,26,1002422
class Sort.QSFirstPivot,1000,27,999429
class Sort.QSFirstPivot,1000,28,1301780
class Sort.QSFirstPivot,1000,29,1332143
