class Sort.InsertionSort,100,0,1034496
class Sort.InsertionSort,100,1,3159939
class Sort.InsertionSort,100,2,1149963
class Sort.InsertionSort,100,3,1026371
class Sort.InsertionSort,100,4,11640757
class Sort.InsertionSort,100,5,1122593
class Sort.InsertionSort,100,6,6675687
class Sort.InsertionSort,100,7,1165786
class Sort.InsertionSort,100,8,1051602
class Sort.InsertionSort,100,9,1095651
class Sort.InsertionSort,100,10,6109900
class Sort.InsertionSort,100,11,1267996
class Sort.InsertionSort,100,12,1426656
class Sort.InsertionSort,100,13,2522307
class Sort.InsertionSort,100,14,779186
class Sort.InsertionSort,100,15,723592
class Sort.InsertionSort,100,16,731289
class Sort.InsertionSort,100,17,732145
class Sort.InsertionSort,100,18,1650319
class Sort.InsertionSort,100,19,942123
class Sort.InsertionSort,100,20,850177
class Sort.InsertionSort,100,21,1396292
class Sort.InsertionSort,100,22,1448893
class Sort.InsertionSort,100,23,1062722
class Sort.InsertionSort,100,24,911332
class Sort.InsertionSort,100,25,713328
class Sort.InsertionSort,100,26,945116
class Sort.InsertionSort,100,27,743264
class Sort.InsertionSort,100,28,793300
class Sort.InsertionSort,100,29,2207981
