class Sort.QSHybridInsertion,100,0,45331
class Sort.QSHybridInsertion,100,1,50891
class Sort.QSHybridInsertion,100,2,43193
class Sort.QSHybridInsertion,100,3,43193
class Sort.QSHybridInsertion,100,4,964361
class Sort.QSHybridInsertion,100,5,53456
class Sort.QSHybridInsertion,100,6,55595
class Sort.QSHybridInsertion,100,7,53029
class Sort.QSHybridInsertion,100,8,49608
class Sort.QSHybridInsertion,100,9,50891
class Sort.QSHybridInsertion,100,10,53029
class Sort.QSHybridInsertion,100,11,54740
class Sort.QSHybridInsertion,100,12,53030
class Sort.QSHybridInsertion,100,13,51746
class Sort.QSHybridInsertion,100,14,52601
class Sort.QSHybridInsertion,100,15,49181
class Sort.QSHybridInsertion,100,16,47897
class Sort.QSHybridInsertion,100,17,34640
class Sort.QSHybridInsertion,100,18,20100
class Sort.QSHybridInsertion,100,19,29080
class Sort.QSHybridInsertion,100,20,26942
class Sort.QSHybridInsertion,100,21,24376
class Sort.QSHybridInsertion,100,22,27370
class Sort.QSHybridInsertion,100,23,147113
class Sort.QSHybridInsertion,100,24,32502
class Sort.QSHybridInsertion,100,25,28653
class Sort.QSHybridInsertion,100,26,28653
class Sort.QSHybridInsertion,100,27,31219
class Sort.QSHybridInsertion,100,28,29080
class Sort.QSHybridInsertion,100,29,27370
